precisions	recalls
0.017378163959199094	1.0
0.017006802721088437	0.9782608695652174
0.017013232514177693	0.9782608695652174
0.0170196671709531	0.9782608695652174
0.0170261066969353	0.9782608695652174
0.01703255109765329	0.9782608695652174
0.01703900037864445	0.9782608695652174
0.017045454545454544	0.9782608695652174
0.017051913603637742	0.9782608695652174
0.017058377558756634	0.9782608695652174
0.017064846416382253	0.9782608695652174
0.01707132018209408	0.9782608695652174
0.017077798861480076	0.9782608695652174
0.017084282460136675	0.9782608695652174
0.017090770983668818	0.9782608695652174
0.01709726443768997	0.9782608695652174
0.01710376282782212	0.9782608695652174
0.017110266159695818	0.9782608695652174
0.017116774438950173	0.9782608695652174
0.017123287671232876	0.9782608695652174
0.01712980586220023	0.9782608695652174
0.017136329017517136	0.9782608695652174
0.017142857142857144	0.9782608695652174
0.01714939024390244	0.9782608695652174
0.01715592832634388	0.9782608695652174
0.017162471395881007	0.9782608695652174
0.01716901945822205	0.9782608695652174
0.01717557251908397	0.9782608695652174
0.01718213058419244	0.9782608695652174
0.017188693659281894	0.9782608695652174
0.01719526175009553	0.9782608695652174
0.017201834862385322	0.9782608695652174
0.017208413001912046	0.9782608695652174
0.017214996174445295	0.9782608695652174
0.01722158438576349	0.9782608695652174
0.017228177641653904	0.9782608695652174
0.017234775947912676	0.9782608695652174
0.017241379310344827	0.9782608695652174
0.017247987734764277	0.9782608695652174
0.017254601226993866	0.9782608695652174
0.01726121979286536	0.9782608695652174
0.017267843438219493	0.9782608695652174
0.01727447216890595	0.9782608695652174
0.01728110599078341	0.9782608695652174
0.017287744909719554	0.9782608695652174
0.017294388931591083	0.9782608695652174
0.01730103806228374	0.9782608695652174
0.01730769230769231	0.9782608695652174
0.01731435167372066	0.9782608695652174
0.017321016166281754	0.9782608695652174
0.01732768579129765	0.9782608695652174
0.017334360554699536	0.9782608695652174
0.017341040462427744	0.9782608695652174
0.017347725520431765	0.9782608695652174
0.017354415734670267	0.9782608695652174
0.017361111111111112	0.9782608695652174
0.01736781165573138	0.9782608695652174
0.017374517374517374	0.9782608695652174
0.01738122827346466	0.9782608695652174
0.01738794435857805	0.9782608695652174
0.017394665635871664	0.9782608695652174
0.01740139211136891	0.9782608695652174
0.017408123791102514	0.9782608695652174
0.01741486068111455	0.9782608695652174
0.017421602787456445	0.9782608695652174
0.017428350116189	0.9782608695652174
0.01743510267338241	0.9782608695652174
0.01744186046511628	0.9782608695652174
0.017448623497479644	0.9782608695652174
0.017455391776570985	0.9782608695652174
0.017462165308498253	0.9782608695652174
