fprs	tprs
0.0	0.0
0.0	0.0037735849056603774
0.00010698619878035734	0.0037735849056603774
0.00010698619878035734	0.01509433962264151
0.000320958596341072	0.01509433962264151
0.000320958596341072	0.018867924528301886
0.0008558895902428587	0.018867924528301886
0.0008558895902428587	0.03018867924528302
0.001283834385364288	0.03018867924528302
0.001283834385364288	0.03773584905660377
0.0014978067829250026	0.03773584905660377
0.0014978067829250026	0.04150943396226415
0.001925751578046432	0.04150943396226415
0.001925751578046432	0.045283018867924525
0.0021397239756071468	0.045283018867924525
0.0021397239756071468	0.04905660377358491
0.0026746549695089335	0.04905660377358491
0.0026746549695089335	0.05660377358490566
0.0031025997646303627	0.05660377358490566
0.0031025997646303627	0.06415094339622641
0.00320958596341072	0.06415094339622641
0.00320958596341072	0.06792452830188679
0.0034235583609714348	0.06792452830188679
0.0034235583609714348	0.07547169811320754
0.003744516957312507	0.07547169811320754
0.003744516957312507	0.07924528301886792
0.0040654755536535785	0.07924528301886792
0.0040654755536535785	0.0830188679245283
0.0042794479512142936	0.0830188679245283
0.0042794479512142936	0.09056603773584905
0.004386434149994651	0.09056603773584905
0.004386434149994651	0.10566037735849057
0.004707392746335723	0.10566037735849057
0.004707392746335723	0.11320754716981132
0.00481437894511608	0.11320754716981132
0.00481437894511608	0.12830188679245283
0.005028351342676794	0.12830188679245283
0.005028351342676794	0.1320754716981132
0.005135337541457152	0.1320754716981132
0.005135337541457152	0.13584905660377358
0.005242323740237509	0.13584905660377358
0.005242323740237509	0.14339622641509434
0.005563282336578581	0.14339622641509434
0.005563282336578581	0.1471698113207547
0.005670268535358939	0.1471698113207547
0.005670268535358939	0.1509433962264151
0.005777254734139296	0.1509433962264151
0.005777254734139296	0.15849056603773584
0.006098213330480368	0.15849056603773584
0.006098213330480368	0.1660377358490566
0.006205199529260725	0.1660377358490566
0.006205199529260725	0.16981132075471697
0.00641917192682144	0.16981132075471697
0.00641917192682144	0.17358490566037735
0.006740130523162512	0.17358490566037735
