precisions	recalls
0.04293381037567084	1.0
0.04207699194270367	0.9791666666666666
0.042114695340501794	0.9791666666666666
0.042152466367713005	0.9791666666666666
0.0421903052064632	0.9791666666666666
0.042228212039532795	0.9791666666666666
0.04226618705035971	0.9791666666666666
0.0423042304230423	0.9791666666666666
0.04234234234234234	0.9791666666666666
0.04238052299368801	0.9791666666666666
0.042418772563176894	0.9791666666666666
0.04245709123757904	0.9791666666666666
0.042495479204339964	0.9791666666666666
0.04253393665158371	0.9791666666666666
0.042572463768115944	0.9791666666666666
0.04261106074342702	0.9791666666666666
0.0426497277676951	0.9791666666666666
0.04268846503178928	0.9791666666666666
0.042727272727272725	0.9791666666666666
0.042766151046405826	0.9791666666666666
0.042805100182149364	0.9791666666666666
0.04284412032816773	0.9791666666666666
0.04288321167883212	0.9791666666666666
0.042922374429223746	0.9791666666666666
0.04296160877513711	0.9791666666666666
0.043000914913083256	0.9791666666666666
0.04304029304029304	0.9791666666666666
0.04307974335472044	0.9791666666666666
0.043119266055045874	0.9791666666666666
0.04315886134067952	0.9791666666666666
0.043198529411764705	0.9791666666666666
0.04323827046918123	0.9791666666666666
0.0432780847145488	0.9791666666666666
0.04331797235023042	0.9791666666666666
0.043357933579335796	0.9791666666666666
0.04339796860572484	0.9791666666666666
0.04343807763401109	0.9791666666666666
0.043478260869565216	0.9791666666666666
0.04351851851851852	0.9791666666666666
0.04355885078776645	0.9791666666666666
0.04359925788497217	0.9791666666666666
0.0436397400185701	0.9791666666666666
0.04368029739776952	0.9791666666666666
0.04372093023255814	0.9791666666666666
0.043761638733705775	0.9791666666666666
0.04380242311276794	0.9791666666666666
0.043843283582089554	0.9791666666666666
0.04388422035480859	0.9791666666666666
0.04392523364485981	0.9791666666666666
0.04396632366697849	0.9791666666666666
0.04400749063670412	0.9791666666666666
0.044048734770384255	0.9791666666666666
0.04409005628517824	0.9791666666666666
0.044131455399061034	0.9791666666666666
0.044172932330827065	0.9791666666666666
0.04421448730009407	0.9791666666666666
0.044256120527306965	0.9791666666666666
0.04429783223374175	0.9791666666666666
0.04433962264150943	0.9791666666666666
0.04343720491029273	0.9583333333333334
0.043478260869565216	0.9583333333333334
0.043519394512771994	0.9583333333333334
