precisions	recalls
0.017998244073748903	1.0
0.01785452948924338	0.991869918699187
0.017857142857142856	0.991869918699187
0.017859756990191773	0.991869918699187
0.01786237188872621	0.991869918699187
0.017864987553082443	0.991869918699187
0.017867603983596953	0.991869918699187
0.017870221180606417	0.991869918699187
0.0178728391444477	0.991869918699187
0.017875457875457877	0.991869918699187
0.01787807737397421	0.991869918699187
0.017880697640334165	0.991869918699187
0.017883318674875404	0.991869918699187
0.017885940477935788	0.991869918699187
0.01788856304985337	0.991869918699187
0.01789118639096642	0.991869918699187
0.017893810501613375	0.991869918699187
0.017896435382132904	0.991869918699187
0.01789906103286385	0.991869918699187
0.01790168745414527	0.991869918699187
0.017904314646316408	0.991869918699187
0.017906942609716717	0.991869918699187
0.01790957134468585	0.991869918699187
0.017912200851563646	0.991869918699187
0.017914831130690163	0.991869918699187
0.01791746218240564	0.991869918699187
0.017920094007050528	0.991869918699187
0.017922726604965477	0.991869918699187
0.01792535997649133	0.991869918699187
0.01792799412196914	0.991869918699187
0.017930629041740153	0.991869918699187
0.01793326473614582	0.991869918699187
0.017935901205527786	0.991869918699187
0.017938538450227907	0.991869918699187
0.017941176470588235	0.991869918699187
0.017943815266951022	0.991869918699187
0.01794645483965872	0.991869918699187
0.017949095189053993	0.991869918699187
0.017951736315479694	0.991869918699187
0.017954378219278883	0.991869918699187
0.017957020900794818	0.991869918699187
0.01795966436037097	0.991869918699187
0.017962308598351	0.991869918699187
0.017964953615078782	0.991869918699187
0.01796759941089838	0.991869918699187
0.017970245986154074	0.991869918699187
0.017972893341190337	0.991869918699187
0.017975541476351848	0.991869918699187
0.017978190391983496	0.991869918699187
0.01798084008843036	0.991869918699187
0.017983490566037735	0.991869918699187
0.017986141825151115	0.991869918699187
0.01798879386611619	0.991869918699187
0.017991446689278868	0.991869918699187
0.01799410029498525	0.991869918699187
0.01799675468358165	0.991869918699187
0.017999409855414577	0.991869918699187
0.01800206581083075	0.991869918699187
0.018004722550177096	0.991869918699187
0.01800738007380074	0.991869918699187
0.01801003838204901	0.991869918699187
0.018012697475269453	0.991869918699187
0.018015357353809804	0.991869918699187
0.018018018018018018	0.991869918699187
0.018020679468242245	0.991869918699187
0.018023341704830848	0.991869918699187
0.01802600472813239	0.991869918699187
0.01802866853849564	0.991869918699187
0.018031333136269583	0.991869918699187
0.0180339985218034	0.991869918699187
0.018036664695446483	0.991869918699187
0.018039331657548424	0.991869918699187
0.018041999408459037	0.991869918699187
0.018044667948528326	0.991869918699187
0.01804733727810651	0.991869918699187
0.018050007397544015	0.991869918699187
0.018052678307191476	0.991869918699187
0.018055350007399735	0.991869918699187
0.018058022498519833	0.991869918699187
0.018060695780903035	0.991869918699187
0.0180633698549008	0.991869918699187
0.0180660447208648	0.991869918699187
0.01806872037914692	0.991869918699187
0.018071396830099246	0.991869918699187
0.018074074074074076	0.991869918699187
0.018076752111423913	0.991869918699187
0.018079430942501484	0.991869918699187
0.0180821105676597	0.991869918699187
0.018084790987251704	0.991869918699187
0.018087472201630837	0.991869918699187
0.018090154211150653	0.991869918699187
0.01809283701616491	0.991869918699187
0.01809552061702759	0.991869918699187
0.018098205014092865	0.991869918699187
0.018100890207715135	0.991869918699187
0.018103576198248997	0.991869918699187
0.01810626298604927	0.991869918699187
0.01810895057147098	0.991869918699187
0.01811163895486936	0.991869918699187
0.018114328136599852	0.991869918699187
0.018117018117018116	0.991869918699187
0.018119708896480024	0.991869918699187
0.018122400475341652	0.991869918699187
0.018125092853959295	0.991869918699187
0.018127786032689452	0.991869918699187
