precisions	recalls
0.019170753455193937	1.0
0.01873327386262266	0.9767441860465116
0.018741633199464525	0.9767441860465116
0.01875	0.9767441860465116
0.018758374274229567	0.9767441860465116
0.01876675603217158	0.9767441860465116
0.018775145283862316	0.9767441860465116
0.018783542039355994	0.9767441860465116
0.01879194630872483	0.9767441860465116
0.018800358102059087	0.9767441860465116
0.018808777429467086	0.9767441860465116
0.01881720430107527	0.9767441860465116
0.01882563872702824	0.9767441860465116
0.01883408071748879	0.9767441860465116
0.018842530282637954	0.9767441860465116
0.018850987432675045	0.9767441860465116
0.018859452177817693	0.9767441860465116
0.018867924528301886	0.9767441860465116
0.01887640449438202	0.9767441860465116
0.018884892086330936	0.9767441860465116
0.018893387314439947	0.9767441860465116
0.018901890189018902	0.9767441860465116
0.01891040072039622	0.9767441860465116
0.01891891891891892	0.9767441860465116
0.01892744479495268	0.9767441860465116
0.018935978358881875	0.9767441860465116
0.018944519621109608	0.9767441860465116
0.01895306859205776	0.9767441860465116
0.018961625282167043	0.9767441860465116
0.018970189701897018	0.9767441860465116
0.018978761861726163	0.9767441860465116
0.0189873417721519	0.9767441860465116
0.018995929443690638	0.9767441860465116
0.019004524886877826	0.9767441860465116
0.019013128112267994	0.9767441860465116
0.019021739130434784	0.9767441860465116
0.019030357951971	0.9767441860465116
0.019038984587488667	0.9767441860465116
0.01904761904761905	0.9767441860465116
0.019056261343012703	0.9767441860465116
0.019064911484339538	0.9767441860465116
0.01907356948228883	0.9767441860465116
0.019082235347569285	0.9767441860465116
0.019090909090909092	0.9767441860465116
0.019099590723055934	0.9767441860465116
0.01910828025477707	0.9767441860465116
0.019116977696859355	0.9767441860465116
0.01912568306010929	0.9767441860465116
0.019134396355353075	0.9767441860465116
0.019143117593436645	0.9767441860465116
0.019151846785225718	0.9767441860465116
0.01916058394160584	0.9767441860465116
0.019169329073482427	0.9767441860465116
0.019178082191780823	0.9767441860465116
0.019186843307446324	0.9767441860465116
0.019195612431444242	0.9767441860465116
0.019204389574759947	0.9767441860465116
0.0192131747483989	0.9767441860465116
0.019221967963386728	0.9767441860465116
0.019230769230769232	0.9767441860465116
0.01923957856161246	0.9767441860465116
0.01924839596700275	0.9767441860465116
0.01925722145804677	0.9767441860465116
0.01926605504587156	0.9767441860465116
0.019274896741624598	0.9767441860465116
0.01928374655647383	0.9767441860465116
0.01929260450160772	0.9767441860465116
0.019301470588235295	0.9767441860465116
0.019310344827586208	0.9767441860465116
0.019319227230910764	0.9767441860465116
0.019328117809479982	0.9767441860465116
0.019337016574585635	0.9767441860465116
0.019345923537540305	0.9767441860465116
0.01935483870967742	0.9767441860465116
0.019363762102351315	0.9767441860465116
0.01937269372693727	0.9767441860465116
0.019381633594831565	0.9767441860465116
0.019390581717451522	0.9767441860465116
0.019399538106235566	0.9767441860465116
0.019408502772643253	0.9767441860465116
0.019417475728155338	0.9767441860465116
0.01942645698427382	0.9767441860465116
0.01943544655252198	0.9767441860465116
0.019444444444444445	0.9767441860465116
0.019453450671607225	0.9767441860465116
0.019462465245597776	0.9767441860465116
0.019471488178025034	0.9767441860465116
0.01948051948051948	0.9767441860465116
0.01948955916473318	0.9767441860465116
0.019498607242339833	0.9767441860465116
0.019507663725034836	0.9767441860465116
0.019516728624535316	0.9767441860465116
0.019525801952580194	0.9767441860465116
0.01953488372093023	0.9767441860465116
0.019543973941368076	0.9767441860465116
0.019553072625698324	0.9767441860465116
0.019562179785747556	0.9767441860465116
0.0195712954333644	0.9767441860465116
0.019580419580419582	0.9767441860465116
0.01958955223880597	0.9767441860465116
0.01959869342043864	0.9767441860465116
0.0196078431372549	0.9767441860465116
0.019617001401214387	0.9767441860465116
0.019626168224299065	0.9767441860465116
0.019635343618513323	0.9767441860465116
0.019644527595884004	0.9767441860465116
0.019653720168460457	0.9767441860465116
0.019662921348314606	0.9767441860465116
0.019672131147540985	0.9767441860465116
0.019681349578256794	0.9767441860465116
0.01969057665260197	0.9767441860465116
0.019699812382739212	0.9767441860465116
0.019709056780854058	0.9767441860465116
0.01971830985915493	0.9767441860465116
0.01972757162987318	0.9767441860465116
0.019736842105263157	0.9767441860465116
0.019746121297602257	0.9767441860465116
0.01975540921919097	0.9767441860465116
0.01976470588235294	0.9767441860465116
0.01977401129943503	0.9767441860465116
0.019783325482807347	0.9767441860465116
0.019792648444863337	0.9767441860465116
0.019801980198019802	0.9767441860465116
0.01981132075471698	0.9767441860465116
0.019820670127418595	0.9767441860465116
0.019830028328611898	0.9767441860465116
0.01983939537080775	0.9767441860465116
0.01984877126654064	0.9767441860465116
0.019858156028368795	0.9767441860465116
0.019867549668874173	0.9767441860465116
0.019876952200662566	0.9767441860465116
0.019886363636363636	0.9767441860465116
0.01989578398863098	0.9767441860465116
0.01990521327014218	0.9767441860465116
0.01991465149359886	0.9767441860465116
0.019924098671726755	0.9767441860465116
