fprs	tprs
0.0	0.0
0.0	0.023255813953488372
0.0	0.06976744186046512
0.0002566735112936345	0.06976744186046512
0.0002566735112936345	0.09302325581395349
0.000513347022587269	0.09302325581395349
0.000513347022587269	0.11627906976744186
0.0007700205338809035	0.11627906976744186
0.0007700205338809035	0.16279069767441862
0.0012833675564681724	0.16279069767441862
0.0012833675564681724	0.18604651162790697
0.0017967145790554414	0.18604651162790697
0.0017967145790554414	0.2558139534883721
0.0023100616016427105	0.2558139534883721
0.0023100616016427105	0.27906976744186046
0.002566735112936345	0.27906976744186046
0.002566735112936345	0.3023255813953488
0.004363449691991786	0.3023255813953488
0.004363449691991786	0.37209302325581395
0.00513347022587269	0.37209302325581395
0.00513347022587269	0.3953488372093023
0.007186858316221766	0.3953488372093023
0.007186858316221766	0.4186046511627907
0.008983572895277207	0.4186046511627907
0.008983572895277207	0.4418604651162791
0.009496919917864477	0.4418604651162791
0.009496919917864477	0.46511627906976744
0.01026694045174538	0.46511627906976744
0.01026694045174538	0.5348837209302325
0.012833675564681724	0.5348837209302325
0.012833675564681724	0.5581395348837209
0.013347022587268994	0.5581395348837209
0.013347022587268994	0.6046511627906976
0.016170431211498974	0.6046511627906976
0.016170431211498974	0.627906976744186
0.020277207392197124	0.627906976744186
0.020277207392197124	0.6511627906976745
0.026437371663244353	0.6511627906976745
0.026437371663244353	0.6744186046511628
0.027207392197125257	0.6744186046511628
0.027207392197125257	0.7209302325581395
0.029260780287474333	0.7209302325581395
0.029260780287474333	0.7441860465116279
0.03182751540041068	0.7441860465116279
0.03182751540041068	0.7674418604651163
0.03490759753593429	0.7674418604651163
0.03490759753593429	0.7906976744186046
0.042351129363449695	0.7906976744186046
0.042351129363449695	0.813953488372093
0.0513347022587269	0.813953488372093
0.0513347022587269	0.8372093023255814
0.0752053388090349	0.8372093023255814
0.0752053388090349	0.8604651162790697
0.07802874743326489	0.8604651162790697
0.07802874743326489	0.8837209302325582
0.08957905544147844	0.8837209302325582
0.08957905544147844	0.9069767441860465
0.2743839835728953	0.9069767441860465
0.2743839835728953	0.9302325581395349
0.3773100616016427	0.9302325581395349
0.3773100616016427	0.9534883720930233
0.40349075975359344	0.9534883720930233
0.40349075975359344	0.9767441860465116
0.5646817248459959	0.9767441860465116
0.5646817248459959	1.0
1.0	1.0
