fprs	tprs
0.0	0.0
0.0	0.008130081300813009
0.0	0.016260162601626018
0.00013005592404734037	0.016260162601626018
0.00013005592404734037	0.024390243902439025
0.00026011184809468074	0.024390243902439025
0.00026011184809468074	0.056910569105691054
0.0005202236961893615	0.056910569105691054
0.0005202236961893615	0.06504065040650407
0.001040447392378723	0.06504065040650407
0.001040447392378723	0.07317073170731707
0.0011705033164260631	0.07317073170731707
0.0011705033164260631	0.08130081300813008
0.0013005592404734035	0.08130081300813008
0.0013005592404734035	0.0975609756097561
0.001430615164520744	0.0975609756097561
0.001430615164520744	0.10569105691056911
0.0015606710885680843	0.10569105691056911
0.0015606710885680843	0.13008130081300814
0.0018207829366627649	0.13008130081300814
0.0018207829366627649	0.13821138211382114
0.0019508388607101053	0.13821138211382114
0.0019508388607101053	0.15447154471544716
0.002080894784757446	0.15447154471544716
0.002080894784757446	0.18699186991869918
0.002210950708804786	0.18699186991869918
0.002210950708804786	0.1951219512195122
0.0023410066328521262	0.1951219512195122
0.0023410066328521262	0.2032520325203252
0.002601118480946807	0.2032520325203252
0.002601118480946807	0.21138211382113822
0.003251398101183509	0.21138211382113822
0.003251398101183509	0.21951219512195122
0.0033814540252308494	0.21951219512195122
0.0033814540252308494	0.23577235772357724
0.00351150994927819	0.23577235772357724
0.00351150994927819	0.24390243902439024
0.004031733645467551	0.24390243902439024
0.004031733645467551	0.25203252032520324
0.004421901417609572	0.25203252032520324
0.004421901417609572	0.2601626016260163
0.0046820132657042525	0.2601626016260163
0.0046820132657042525	0.2764227642276423
0.005202236961893614	0.2764227642276423
0.005202236961893614	0.2845528455284553
0.005462348809988295	0.2845528455284553
0.005462348809988295	0.3089430894308943
0.005722460658082976	0.3089430894308943
0.005722460658082976	0.3170731707317073
0.00702301989855638	0.3170731707317073
0.00702301989855638	0.34959349593495936
0.00715307582260372	0.34959349593495936
0.00715307582260372	0.35772357723577236
0.0072831317466510595	0.35772357723577236
0.0072831317466510595	0.36585365853658536
0.009754194303550527	0.36585365853658536
0.009754194303550527	0.3821138211382114
0.01092469761997659	0.3821138211382114
0.01092469761997659	0.3902439024390244
0.01105475354402393	0.3902439024390244
0.01105475354402393	0.4065040650406504
0.011965145012355313	0.4065040650406504
0.011965145012355313	0.4146341463414634
0.012745480556639354	0.4146341463414634
0.012745480556639354	0.43089430894308944
0.013005592404734036	0.43089430894308944
0.013005592404734036	0.45528455284552843
0.013265704252828716	0.45528455284552843
0.013265704252828716	0.4634146341463415
0.01404603979711276	0.4634146341463415
0.01404603979711276	0.4715447154471545
0.014176095721160098	0.4715447154471545
0.014176095721160098	0.4796747967479675
0.01469631941734946	0.4796747967479675
0.01469631941734946	0.4959349593495935
0.015476654961633503	0.4959349593495935
0.015476654961633503	0.5040650406504065
0.016126934581870204	0.5040650406504065
0.016126934581870204	0.5121951219512195
0.016387046429964885	0.5121951219512195
0.016387046429964885	0.5203252032520326
0.016517102354012225	0.5203252032520326
0.016517102354012225	0.5365853658536586
0.017167381974248927	0.5365853658536586
0.017167381974248927	0.5447154471544715
0.01742749382234361	0.5447154471544715
0.01742749382234361	0.5528455284552846
0.01807777344258031	0.5528455284552846
0.01807777344258031	0.5609756097560976
0.019378332683053712	0.5609756097560976
0.019378332683053712	0.5691056910569106
0.020158668227337754	0.5691056910569106
0.020158668227337754	0.5853658536585366
0.0209390037716218	0.5853658536585366
0.0209390037716218	0.5934959349593496
0.025100793341136688	0.5934959349593496
0.025100793341136688	0.6016260162601627
0.030042918454935622	0.6016260162601627
0.030042918454935622	0.6097560975609756
0.03277409285992977	0.6097560975609756
0.03277409285992977	0.6178861788617886
0.03355442840421381	0.6178861788617886
0.03355442840421381	0.6260162601626016
0.037716217973728705	0.6260162601626016
0.037716217973728705	0.6341463414634146
0.03966705683443881	0.6341463414634146
0.03966705683443881	0.6422764227642277
0.04070750422681753	0.6422764227642277
0.04070750422681753	0.6504065040650406
0.0418780075432436	0.6504065040650406
0.0418780075432436	0.6585365853658537
0.04629990896085317	0.6585365853658537
0.04629990896085317	0.6666666666666666
0.048770971517752636	0.6666666666666666
0.048770971517752636	0.6747967479674797
0.05098192222655742	0.6747967479674797
0.05098192222655742	0.6829268292682927
0.05215242554298348	0.6829268292682927
0.05215242554298348	0.6910569105691057
0.05293276108726753	0.6910569105691057
0.05293276108726753	0.6991869918699187
0.05618415918845104	0.6991869918699187
0.05618415918845104	0.7073170731707317
0.060476004682013265	0.7073170731707317
0.060476004682013265	0.7154471544715447
0.06190661984653401	0.7154471544715447
0.06190661984653401	0.7235772357723578
0.0654181297958122	0.7235772357723578
0.0654181297958122	0.7317073170731707
0.06567824164390688	0.7317073170731707
0.06567824164390688	0.7398373983739838
0.07569254779555208	0.7398373983739838
0.07569254779555208	0.7479674796747967
0.08479646247886591	0.7479674796747967
0.08479646247886591	0.7560975609756098
0.08635713356743399	0.7560975609756098
0.08635713356743399	0.7642276422764228
0.09285992976980101	0.7642276422764228
0.09285992976980101	0.7723577235772358
0.09585121602288985	0.7723577235772358
0.09585121602288985	0.7804878048780488
0.09650149564312654	0.7804878048780488
0.09650149564312654	0.7886178861788617
0.10183378852906749	0.7886178861788617
0.10183378852906749	0.7967479674796748
0.105085186630251	0.7967479674796748
0.105085186630251	0.8048780487804879
0.10911692027571857	0.8048780487804879
0.10911692027571857	0.8130081300813008
0.10963714397190792	0.8130081300813008
0.10963714397190792	0.8211382113821138
0.11132787098452335	0.8211382113821138
0.11132787098452335	0.8292682926829268
0.13941995057874887	0.8292682926829268
0.13941995057874887	0.8373983739837398
0.14007023019898557	0.8373983739837398
0.14007023019898557	0.8455284552845529
0.14098062166731695	0.8455284552845529
0.14098062166731695	0.8536585365853658
0.15359604629990897	0.8536585365853658
0.15359604629990897	0.8617886178861789
0.16361035245155417	0.8617886178861789
0.16361035245155417	0.8699186991869918
0.17349460267915204	0.8699186991869918
0.17349460267915204	0.8780487804878049
0.18480946807127063	0.8780487804878049
0.18480946807127063	0.8861788617886179
0.18532969176746	0.8861788617886179
0.18532969176746	0.8943089430894309
0.1901417609572116	0.8943089430894309
0.1901417609572116	0.9024390243902439
0.2071790870074132	0.9024390243902439
0.2071790870074132	0.9105691056910569
0.2184939523995318	0.9105691056910569
0.2184939523995318	0.9186991869918699
0.23670178176615944	0.9186991869918699
0.23670178176615944	0.926829268292683
0.2714267134867993	0.926829268292683
0.2714267134867993	0.9349593495934959
0.29834828976459876	0.9349593495934959
0.29834828976459876	0.943089430894309
0.32982182338405513	0.943089430894309
0.32982182338405513	0.9512195121951219
0.35765379113018597	0.9512195121951219
0.35765379113018597	0.959349593495935
0.37365066978800887	0.959349593495935
0.37365066978800887	0.967479674796748
0.3931590583951099	0.967479674796748
0.3931590583951099	0.975609756097561
0.7965925347899597	0.975609756097561
0.7965925347899597	0.983739837398374
0.8543373650669788	0.983739837398374
0.8543373650669788	0.991869918699187
0.8728053062817012	0.991869918699187
0.8728053062817012	1.0
1.0	1.0
